"","country","continent","year","lifeExp","pop","gdpPercap","newpop","weight","weighted_mean_gdp"
"1288","Rwanda","Africa",1967,44.1,3451079,510.9637142,0.3451079,6.84188566698681e-05,0.0349595531253532
"1289","Rwanda","Africa",1972,44.6,3992121,590.5806638,0.3992121,7.91452048787554e-05,0.0467416276338824
"1290","Rwanda","Africa",1977,45,4657072,670.0806011,0.4657072,9.23280926542846e-05,0.0618672638241995
"1291","Rwanda","Africa",1982,46.218,5507565,881.5706467,0.5507565,0.000109189415929042,0.0962581840133607
"1292","Rwanda","Africa",1987,44.02,6349365,847.991217,0.6349365,0.000125878397417062,0.106743775419704
"1293","Rwanda","Africa",1992,23.599,7290203,737.0685949,0.7290203,0.000144530842136979,0.106529144733617
"1294","Rwanda","Africa",1997,36.087,7212583,589.9445051,0.7212583,0.000142991998298656,0.0843573436695606
"1295","Rwanda","Africa",2002,43.413,7852401,785.6537648,0.7852401,0.000155676615497161,0.122307919056667
"1296","Rwanda","Africa",2007,46.242,8860588,863.0884639,0.8860588,0.000175664277862881,0.151613811742777
"1297","Sao Tome and Principe","Africa",1952,46.471,60011,879.5835855,0.0060011,1.18973921130622e-06,0.00104647508129067
"1298","Sao Tome and Principe","Africa",1957,48.945,61325,860.7369026,0.0061325,1.21578972410648e-06,0.00104647508134032
"1299","Sao Tome and Principe","Africa",1962,51.893,65345,1071.551119,0.0065345,1.29548763997942e-06,0.00138818123027061
"1300","Sao Tome and Principe","Africa",1967,54.425,70787,1384.840593,0.0070787,1.40337720669099e-06,0.00194345372311664
"1301","Sao Tome and Principe","Africa",1972,56.48,76595,1532.985254,0.0076595,1.51852285231041e-06,0.00232787314045387
"1302","Sao Tome and Principe","Africa",1977,58.55,86796,1737.561657,0.0086796,1.72076127017604e-06,0.00298992880390851
"1303","Sao Tome and Principe","Africa",1982,60.351,98593,1890.218117,0.0098593,1.95464095016437e-06,0.00369469773623078
"1304","Sao Tome and Principe","Africa",1987,61.728,110812,1516.525457,0.0110812,2.19688692878413e-06,0.00333163495365168
"1305","Sao Tome and Principe","Africa",1992,62.742,125911,1428.777814,0.0125911,2.49622992176063e-06,0.00356655793085454
"1306","Sao Tome and Principe","Africa",1997,63.306,145608,1339.076036,0.0145608,2.88672988418583e-06,0.0038655508103183
"1307","Sao Tome and Principe","Africa",2002,64.337,170372,1353.09239,0.0170372,3.3776849062449e-06,0.00457031974245784
"1308","Sao Tome and Principe","Africa",2007,65.528,199579,1598.435089,0.0199579,3.95672396816057e-06,0.00632456642819517
"1309","Saudi Arabia","Asia",1952,39.875,4005677,6459.554823,0.4005677,7.94139573532762e-05,0.512978811234872
"1310","Saudi Arabia","Asia",1957,42.868,4419650,8157.591248,0.441965,8.7621117882547e-05,0.714777264378641
"1311","Saudi Arabia","Asia",1962,45.914,4943029,11626.41975,0.4943029,9.79972908953986e-05,1.13935763831276
"1312","Saudi Arabia","Asia",1967,49.901,5618198,16903.04886,0.5618198,0.000111382754119781,1.88270813504802
"1313","Saudi Arabia","Asia",1972,53.886,6472756,24837.42865,0.6472756,0.00012832466745126,3.18725477185566
"1314","Saudi Arabia","Asia",1977,58.69,8128505,34167.7626,0.8128505,0.000161150474542978,5.50615115706181
"1315","Saudi Arabia","Asia",1982,63.012,11254672,33693.17525,1.1254672,0.000223127836376501,7.51788529418676
"1316","Saudi Arabia","Asia",1987,66.295,14619745,21198.26136,1.4619745,0.000289841593804436,6.1441378584654
"1317","Saudi Arabia","Asia",1992,68.768,16945857,24841.61777,1.6945857,0.000335957583477828,8.34572987568908
"1318","Saudi Arabia","Asia",1997,70.533,21229759,20586.69019,2.1229759,0.000420887449448952,8.66467952666487
"1319","Saudi Arabia","Asia",2002,71.626,24501530,19014.54118,2.450153,0.000485751461865252,9.23634117488203
"1320","Saudi Arabia","Asia",2007,72.777,27601038,21654.83194,2.7601038,0.000547200299634283,11.849530526098
"1321","Senegal","Africa",1952,37.278,2755589,1450.356983,0.2755589,5.46305224632832e-05,0.0792337597395612
"1322","Senegal","Africa",1957,39.329,3054547,1567.653006,0.3054547,6.0557470108443e-05,0.0949331000512559
"1323","Senegal","Africa",1962,41.454,3430243,1654.988723,0.3430243,6.80057756312788e-05,0.112548791768635
"1324","Senegal","Africa",1967,43.563,3965841,1612.404632,0.3965841,7.86241946227502e-05,0.126774015596992
"1325","Senegal","Africa",1972,45.815,4588696,1597.712056,0.4588696,9.09725143717651e-05,0.145347882976402
"1326","Senegal","Africa",1977,48.879,5260855,1561.769116,0.5260855,0.000104298303286004,0.162889868923282
"1327","Senegal","Africa",1982,52.379,6147783,1518.479984,0.6147783,0.00012188196326843,0.185075321633735
"1328","Senegal","Africa",1987,55.769,7171347,1441.72072,0.7171347,0.00014217448007504,0.204975893779412
"1329","Senegal","Africa",1992,58.196,8307920,1367.899369,0.830792,0.000164707440109233,0.225303203395024
"1330","Senegal","Africa",1997,60.187,9535314,1392.368347,0.9535314,0.000189040958456235,0.263214646841004
"1331","Senegal","Africa",2002,61.6,10870037,1519.635262,1.0870037,0.000215502312030285,0.327484912403747
"1332","Senegal","Africa",2007,63.062,12267493,1712.472136,1.2267493,0.000243207369424348,0.416485843409054
"1333","Serbia","Europe",1952,57.996,6860147,3581.459448,0.6860147,0.000136004830468159,0.487095785053828
"1334","Serbia","Europe",1957,61.685,7271135,4981.090891,0.7271135,0.000144152812321092,0.718038260364623
"1335","Serbia","Europe",1962,64.531,7616060,6289.629157,0.761606,0.00015099107193116,0.949677848464907
"1336","Serbia","Europe",1967,66.914,7971222,7991.707066,0.7971222,0.000158032283671773,1.26294771807583
"1337","Serbia","Europe",1972,68.7,8313288,10522.06749,0.8313288,0.000164813862599881,1.73418258556353
"1338","Serbia","Europe",1977,70.3,8686367,12980.66956,0.8686367,0.00017221028517599,2.2354048067029
"1339","Serbia","Europe",1982,70.162,9032824,15181.0927,0.9032824,0.00017907891722564,2.71861364301807
"1340","Serbia","Europe",1987,71.218,9230783,15870.87851,0.9230783,0.000183003524123225,2.90442669826156
"1341","Serbia","Europe",1992,71.659,9826397,9325.068238,0.9826397,0.000194811781452763,1.81663315561336
"1342","Serbia","Europe",1997,72.232,10336594,7914.320304,1.0336594,0.00020492661667282,1.62185488316372
"1343","Serbia","Europe",2002,73.213,10111559,7236.075251,1.0111559,0.000200465218538873,1.45058140655544
"1344","Serbia","Europe",2007,74.002,10150265,9786.534714,1.0150265,0.000201232578621405,1.96936961626611
"1345","Sierra Leone","Africa",1952,30.331,2143249,879.7877358,0.2143249,4.2490666292727e-05,0.0373827670903117
"1346","Sierra Leone","Africa",1957,31.57,2295678,1004.484437,0.2295678,4.55126249043181e-05,0.0457167234034062
"1347","Sierra Leone","Africa",1962,32.767,2467895,1116.639877,0.2467895,4.89268875853853e-05,0.0546337137353375
"1348","Sierra Leone","Africa",1967,34.113,2662190,1206.043465,0.266219,5.2778854392483e-05,0.0636535924302407
"1349","Sierra Leone","Africa",1972,35.4,2879013,1353.759762,0.2879013,5.70774467341046e-05,0.0772691507063291
"1350","Sierra Leone","Africa",1977,36.788,3140897,1348.285159,0.3140897,6.22693892715347e-05,0.083956893414804
"1351","Sierra Leone","Africa",1982,38.445,3464522,1465.010784,0.3464522,6.86853688795894e-05,0.100624806111616
"1352","Sierra Leone","Africa",1987,40.006,3868905,1294.447788,0.3868905,7.67024042811932e-05,0.0992872575560722
"1353","Sierra Leone","Africa",1992,38.333,4260884,1068.696278,0.4260884,8.44735260140188e-05,0.0902765428407181
"1354","Sierra Leone","Africa",1997,39.897,4578212,574.6481576,0.4578212,9.07646653792248e-05,0.0521577477353521
"1355","Sierra Leone","Africa",2002,41.012,5359092,699.489713,0.5359092,0.000106245886410782,0.0743179045929088
"1356","Sierra Leone","Africa",2007,42.568,6144562,862.5407561,0.6144562,0.000121818105808971,0.10507308109114
"1357","Singapore","Asia",1952,60.396,1127000,2315.138227,0.1127,2.23431719375132e-05,0.0517275314649706
"1358","Singapore","Asia",1957,63.179,1445929,2843.104409,0.1445929,2.8666051691603e-05,0.0815005779530184
"1359","Singapore","Asia",1962,65.798,1750200,3674.735572,0.17502,3.46983314330397e-05,0.127507192806037
"1360","Singapore","Asia",1967,67.946,1977600,4977.41854,0.19776,3.92066165249567e-05,0.19514773998199
"1361","Singapore","Asia",1972,69.521,2152400,8597.756202,0.21524,4.26720880907751e-05,0.366884210034752
"1362","Singapore","Asia",1977,70.795,2325300,11210.08948,0.23253,4.60998914873998e-05,0.516783908592042
"1363","Singapore","Asia",1982,71.76,2651869,15169.16112,0.2651869,5.25742369323526e-05,0.79750707078791
"1364","Singapore","Asia",1987,73.56,2794552,18861.53081,0.2794552,5.54029776613323e-05,1.04498497012496
"1365","Singapore","Asia",1992,75.788,3235865,24769.8912,0.3235865,6.41521633199479e-05,1.58904210567974
"1366","Singapore","Asia",1997,77.158,3802309,33519.4766,0.3802309,7.53821151256025e-05,2.52676904401114
"1367","Singapore","Asia",2002,78.77,4197776,36023.1054,0.4197776,8.32223876869269e-05,2.99792884328583
"1368","Singapore","Asia",2007,79.972,4553009,47143.17964,0.4553009,9.02650070275468e-05,4.2553794415055
"1369","Slovak Republic","Europe",1952,64.36,3558137,5074.659104,0.3558137,7.05413192264664e-05,0.357973147820758
"1370","Slovak Republic","Europe",1957,67.45,3844277,6093.26298,0.3844277,7.62141455070343e-05,0.464392831370345
"1371","Slovak Republic","Europe",1962,70.33,4237384,7481.107598,0.4237384,8.40076302371496e-05,0.628470120857115
"1372","Slovak Republic","Europe",1967,70.98,4442238,8412.902397,0.4442238,8.80689329382032e-05,0.740915337017042
"1373","Slovak Republic","Europe",1972,70.35,4593433,9674.167626,0.4593433,9.10664270651706e-05,0.880991880529364
"1374","Slovak Republic","Europe",1977,70.45,4827803,10922.66404,0.4827803,9.57128948619719e-05,1.04543979487316
"1375","Slovak Republic","Europe",1982,70.8,5048043,11348.54585,0.5048043,0.000100079230432085,1.13575373519124
"1376","Slovak Republic","Europe",1987,71.08,5199318,12037.26758,0.5199318,0.000103078310587229,1.24078120623283
"1377","Slovak Republic","Europe",1992,71.38,5302888,9498.467723,0.5302888,0.000105131622315329,0.998589321228779
"1378","Slovak Republic","Europe",1997,72.71,5383010,12126.23065,0.538301,0.000106720069184874,1.29411217391974
"1379","Slovak Republic","Europe",2002,73.8,5410052,13638.77837,0.5410052,0.000107256186359261,1.46284335456538
"1380","Slovak Republic","Europe",2007,74.663,5447502,18678.31435,0.5447502,0.000107998645799421,2.01723265561589
"1381","Slovenia","Europe",1952,65.57,1489518,4215.041741,0.1489518,2.95302189689626e-05,0.124471105575047
"1382","Slovenia","Europe",1957,67.85,1533070,5862.276629,0.153307,3.03936527082905e-05,0.178175999941754
"1383","Slovenia","Europe",1962,69.15,1582962,7402.303395,0.1582962,3.13827791806121e-05,0.23230485287318
"1384","Slovenia","Europe",1967,69.18,1646912,9405.489397,0.1646912,3.26506104542625e-05,0.307094970433143
"1385","Slovenia","Europe",1972,69.82,1694510,12383.4862,0.169451,3.35942575686207e-05,0.41601402500026
"1386","Slovenia","Europe",1977,70.97,1746919,15277.03017,0.1746919,3.46332844524478e-05,0.529093731466238
"1387","Slovenia","Europe",1982,71.063,1861252,17866.72175,0.1861252,3.68999764463535e-05,0.659281611748552
"1388","Slovenia","Europe",1987,72.25,1945870,18678.53492,0.194587,3.85775580994223e-05,0.720572266088388
"1389","Slovenia","Europe",1992,73.64,1999210,14214.71681,0.199921,3.96350423861543e-05,0.56340090327153
"1390","Slovenia","Europe",1997,75.13,2011612,17161.10735,0.2011612,3.9880916404228e-05,0.684400687629332
"1391","Slovenia","Europe",2002,76.66,2011497,20660.01936,0.2011497,3.98786364887241e-05,0.823893401907443
"1392","Slovenia","Europe",2007,77.926,2009245,25768.25759,0.2009245,3.98339897955535e-05,1.02645250988925
"1393","Somalia","Africa",1952,32.978,2526994,1135.749842,0.2526994,5.00985460754786e-05,0.0568994157896545
"1394","Somalia","Africa",1957,34.977,2780415,1258.147413,0.2780415,5.51227066571791e-05,0.0693524907782878
"1395","Somalia","Africa",1962,36.981,3080153,1369.488336,0.3080153,6.10651180770606e-05,0.0836279669429972
"1396","Somalia","Africa",1967,38.977,3428839,1284.73318,0.3428839,6.79779408367799e-05,0.0873335161010882
"1397","Somalia","Africa",1972,40.973,3840161,1254.576127,0.3840161,7.61325443573494e-05,0.0955140726384992
"1398","Somalia","Africa",1977,41.974,4353666,1450.992513,0.4353666,8.63129618425072e-05,0.125239461408333
"1399","Somalia","Africa",1982,42.955,5828892,1176.807031,0.5828892,0.000115559836877724,0.135991628538919
"1400","Somalia","Africa",1987,44.501,6921858,1093.244963,0.6921858,0.000137228272778218,0.150024117995977
"1401","Somalia","Africa",1992,39.658,6099799,926.9602964,0.6099799,0.00012093066356812,0.112097923744953
"1402","Somalia","Africa",1997,43.795,6633514,930.5964284,0.6633514,0.000131511751421385,0.12238436616537
"1403","Somalia","Africa",2002,45.936,7753310,882.0818218,0.775331,0.000153712101521598,0.135586650542878
"1404","Somalia","Africa",2007,48.159,9118773,926.1410683,0.9118773,0.000180782886422496,0.167430455561688
"1405","South Africa","Africa",1952,45.009,14264935,4725.295531,1.4264935,0.0002828073605878,1.33634835711944
"1406","South Africa","Africa",1957,47.985,16151549,5487.104219,1.6151549,0.000320210147616832,1.75702645195493
"1407","South Africa","Africa",1962,49.951,18356657,5768.729717,1.8356657,0.000363927190371745,2.0993975979218
"1408","South Africa","Africa",1967,51.927,20997321,7114.477971,2.0997321,0.000416279284232616,2.96160979745659
"1409","South Africa","Africa",1972,53.696,23935810,7765.962636,2.393581,0.000474535863614595,3.68522778627294
"1410","South Africa","Africa",1977,55.527,27129932,8028.651439,2.7129932,0.000537860457257358,4.31829413414049
"1411","South Africa","Africa",1982,58.161,31140029,8568.266228,3.1140029,0.00061736204266739,5.28972234063609
"1412","South Africa","Africa",1987,60.834,35933379,7825.823398,3.5933379,0.000712391894669767,5.57505315785222
"1413","South Africa","Africa",1992,61.888,39964159,7225.069258,3.9964159,0.000792303527839501,5.72444786199813
"1414","South Africa","Africa",1997,60.236,42835005,7479.188244,4.2835005,0.000849219060922129,6.35146921702951
"1415","South Africa","Africa",2002,53.365,44433622,7710.946444,4.4433622,0.000880912205991545,6.7926668422667
"1416","South Africa","Africa",2007,49.339,43997828,9269.657808,4.3997828,0.000872272436451761,8.08566700125825
"1417","Spain","Europe",1952,64.94,28549870,3834.034742,2.854987,0.000566011228219744,2.17010671335659
"1418","Spain","Europe",1957,66.66,29841614,4564.80241,2.9841614,0.00059162050798128,2.70063072063837
"1419","Spain","Europe",1962,69.69,31158061,5693.843879,3.1158061,0.00061771953341839,3.51719858429304
"1420","Spain","Europe",1967,71.44,32850275,7993.512294,3.2850275,0.000651268271978343,5.20592093875102
"1421","Spain","Europe",1972,73.06,34513161,10638.75131,3.4513161,0.000684235572608764,7.27941209444008
"1422","Spain","Europe",1977,74.39,36439000,13236.92117,3.6439,0.000722416009078124,9.56256376411313
"1423","Spain","Europe",1982,76.3,37983310,13926.16997,3.798331,0.000753032498745223,10.4868585704598
"1424","Spain","Europe",1987,76.9,38880702,15764.98313,3.8880702,0.000770823611213146,12.1520212269809
"1425","Spain","Europe",1992,77.57,39549438,18603.06452,3.9549438,0.000784081537946779,14.5863194393648
"1426","Spain","Europe",1997,78.77,39855442,20445.29896,3.9855442,0.000790148175023591,16.1548156610557
"1427","Spain","Europe",2002,79.78,40152517,24835.47166,4.0152517,0.000796037791530545,19.7699740118458
"1428","Spain","Europe",2007,80.941,40448191,28821.0637,4.0448191,0.000801899632719056,23.1116003956025
"1429","Sri Lanka","Asia",1952,57.593,7982342,1083.53203,0.7982342,0.000158252741588317,0.171471914346255
"1430","Sri Lanka","Asia",1957,61.456,9128546,1072.546602,0.9128546,0.000180976639589617,0.194105879833223
"1431","Sri Lanka","Asia",1962,62.192,10421936,1074.47196,1.0421936,0.000206618551880887,0.222005840411818
"1432","Sri Lanka","Asia",1967,64.266,11737396,1135.514326,1.1737396,0.000232698009695368,0.264231923640778
"1433","Sri Lanka","Asia",1972,65.042,13016733,1213.39553,1.3016733,0.00025806131631207,0.313130447678982
"1434","Sri Lanka","Asia",1977,65.949,14116836,1348.775651,1.4116836,0.000279871245751266,0.377483521684345
"1435","Sri Lanka","Asia",1982,68.757,15410151,1648.079789,1.5410151,0.00030551167114112,0.503507610511294
"1436","Sri Lanka","Asia",1987,69.011,16495304,1876.766827,1.6495304,0.000327025211564818,0.613750068657507
"1437","Sri Lanka","Asia",1992,70.379,17587060,2153.739222,1.758706,0.000348669658789141,0.75094351965553
"1438","Sri Lanka","Asia",1997,70.457,18698655,2664.477257,1.8698655,0.000370707421175902,0.987741492724312
"1439","Sri Lanka","Asia",2002,70.815,19576783,3015.378833,1.9576783,0.000388116618058905,1.17031863483037
"1440","Sri Lanka","Asia",2007,72.396,20378239,3970.095407,2.0378239,0.000404005765537478,1.60394143416186
"1441","Sudan","Africa",1952,38.635,8504667,1615.991129,0.8504667,0.000168608018679942,0.272469062465053
"1442","Sudan","Africa",1957,39.624,9753392,1770.337074,0.9753392,0.000193364431614877,0.342320222080754
"1443","Sudan","Africa",1962,40.87,11183227,1959.593767,1.1183227,0.000221711414088057,0.434464305119713
"1444","Sudan","Africa",1967,42.858,12716129,1687.997641,1.2716129,0.000252101736137177,0.425547135891559
"1445","Sudan","Africa",1972,45.083,14597019,1659.652775,1.4597019,0.000289391042850175,0.480288647326438
"1446","Sudan","Africa",1977,47.8,17104986,2202.988423,1.7104986,0.000339112371949208,0.747060629500174
"1447","Sudan","Africa",1982,50.338,20367053,1895.544073,2.0367053,0.000403783999147689,0.765390366356638
"1448","Sudan","Africa",1987,51.744,24725960,1507.819159,2.472596,0.000490200865661114,0.739134257002212
"1449","Sudan","Africa",1992,53.556,28227588,1492.197043,2.8227588,0.000559621874059703,0.835066105670008
"1450","Sudan","Africa",1997,55.373,32160729,1632.210764,3.2160729,0.000637597779665278,1.04069395907217
"1451","Sudan","Africa",2002,56.369,37090298,1993.398314,3.7090298,0.000735328221319968,1.46580203661584
"1452","Sudan","Africa",2007,58.556,42292929,2602.394995,4.2292929,0.00083847221329906,2.18203589133605
"1453","Swaziland","Africa",1952,41.407,290243,1148.376626,0.0290243,5.75416970067405e-06,0.0066079539862915
"1454","Swaziland","Africa",1957,43.424,326741,1244.708364,0.0326741,6.4777554055324e-06,0.00806291633321239
"1455","Swaziland","Africa",1962,44.992,370006,1856.182125,0.0370006,7.33549926877687e-06,0.0136160226206542
"1456","Swaziland","Africa",1967,46.633,420690,2613.101665,0.042069,8.34032742004654e-06,0.0217941234679688
"1457","Swaziland","Africa",1972,49.552,480105,3364.836625,0.0480105,9.51825072143726e-06,0.0320273586334248
"1458","Swaziland","Africa",1977,52.537,551425,3781.410618,0.0551425,1.09321948408547e-05,0.0413391176492528
"1459","Swaziland","Africa",1982,55.561,649901,3895.384018,0.0649901,1.28845162248108e-05,0.0501901385817898
"1460","Swaziland","Africa",1987,57.678,779348,3984.839812,0.0779348,1.54508485919761e-05,0.0615691565984905
"1461","Swaziland","Africa",1992,58.474,962344,3553.0224,0.0962344,1.90788087444847e-05,0.06778743483447
"1462","Swaziland","Africa",1997,54.289,1054486,3876.76846,0.1054486,2.09055563475604e-05,0.0810460014869751
"1463","Swaziland","Africa",2002,43.869,1130269,4128.116943,0.1130269,2.24079810138786e-05,0.0925027660818145
"1464","Swaziland","Africa",2007,39.613,1133066,4513.480643,0.1133066,2.24634325240021e-05,0.10138826787242
"1465","Sweden","Europe",1952,71.86,7124673,8527.844662,0.7124673,0.000141249151586121,1.20455082336573
"1466","Sweden","Europe",1957,72.49,7363802,9911.878226,0.7363802,0.000145989968234076,1.44703478735377
"1467","Sweden","Europe",1962,73.37,7561588,12329.44192,0.7561588,0.000149911145345729,1.84832075970085
"1468","Sweden","Europe",1967,74.16,7867931,15258.29697,0.7867931,0.000155984503216939,2.38005787280198
"1469","Sweden","Europe",1972,74.72,8122293,17832.02464,0.8122293,0.000161027319455067,2.8714431282359
"1470","Sweden","Europe",1977,75.44,8251648,18855.72521,0.8251648,0.000163591827889829,3.08464255329223
"1471","Sweden","Europe",1982,76.42,8325260,20667.38125,0.832526,0.000165051211716505,3.41117631831948
"1472","Sweden","Europe",1987,77.19,8421403,23586.92927,0.8421403,0.000166957280553762,3.93800956753313
"1473","Sweden","Europe",1992,78.16,8718867,23880.01683,0.8718867,0.000172854609122724,4.12777097499373
"1474","Sweden","Europe",1997,79.39,8897619,25266.59499,0.8897619,0.000176398430480466,4.4569876998216
"1475","Sweden","Europe",2002,80.04,8954175,29341.63093,0.8954175,0.000177519673099896,5.2087167309114
"1476","Sweden","Europe",2007,80.884,9031088,33859.74835,0.9031088,0.000179044500414208,6.06240172747656
"1477","Switzerland","Europe",1952,69.62,4815000,14734.23275,0.4815,9.54590708776631e-05,1.40651616841023
"1478","Switzerland","Europe",1957,70.56,5126000,17909.48973,0.5126,0.000101624755414102,1.82004751340262
"1479","Switzerland","Europe",1962,71.32,5666000,20431.0927,0.5666,0.000112330445605989,2.29503374720828
"1480","Switzerland","Europe",1967,72.77,6063000,22966.14432,0.6063,0.000120201110432247,2.76055604961125
"1481","Switzerland","Europe",1972,73.78,6401400,27195.11304,0.64014,0.000126910009619164,3.45133205750064
"1482","Switzerland","Europe",1977,75.39,6316424,26982.29052,0.6316424,0.000125225330490005,3.37886624774432
"1483","Switzerland","Europe",1982,76.21,6468126,28397.71512,0.6468126,0.000128232876070541,3.64152068366949
"1484","Switzerland","Europe",1987,77.41,6649942,30281.70459,0.6649942,0.000131837442307445,3.99226248185522
"1485","Switzerland","Europe",1992,78.03,6995447,31871.5303,0.6995447,0.000138687200621793,4.42017331683967
"1486","Switzerland","Europe",1997,79.37,7193761,32135.32301,0.7193761,0.000142618845519412,4.58310266807959
"1487","Switzerland","Europe",2002,80.62,7361757,34480.95771,0.7361757,0.000145949425388813,5.03247596463045
"1488","Switzerland","Europe",2007,81.701,7554661,37506.41907,0.7554661,0.00014977381513099,5.61747947601562
"1489","Syria","Asia",1952,45.883,3661549,1643.485354,0.3661549,7.25914985489172e-05,0.119303064690058
"1490","Syria","Asia",1957,48.284,4149908,2117.234893,0.4149908,8.22733877274727e-05,0.174192087261923
"1491","Syria","Asia",1962,50.305,4834621,2193.037133,0.4834621,9.58480641133205e-05,0.210198363726677
"1492","Syria","Asia",1967,53.655,5680812,1881.923632,0.5680812,0.000112624098722882,0.211949952919293
"1493","Syria","Asia",1972,57.296,6701172,2571.423014,0.6701172,0.00013285309510102,0.341621506223893
"1494","Syria","Asia",1977,61.195,7932503,3195.484582,0.7932503,0.000157264665859663,0.502536815047933
"1495","Syria","Asia",1982,64.59,9410494,3761.837715,0.9410494,0.000186566357993733,0.701832361851016
"1496","Syria","Asia",1987,66.974,11242847,3116.774285,1.1242847,0.00022289340158665,0.69470842236145
"1497","Syria","Asia",1992,69.249,13219062,3340.542768,1.3219062,0.0002620725599988,0.875464594995238
"1498","Syria","Asia",1997,71.527,15081016,4014.238972,1.5081016,0.000298986453842403,1.20020307511425
"1499","Syria","Asia",2002,73.053,17155814,4090.925331,1.7155814,0.000340120054951195,1.39140574838096
"1500","Syria","Asia",2007,74.143,19314747,4184.548089,1.9314747,0.00038292166206794,1.6023541092431
"1501","Taiwan","Asia",1952,58.5,8550362,1206.947913,0.8550362,0.00016951393814905,0.204594493873407
"1502","Taiwan","Asia",1957,62.4,10164215,1507.86129,1.0164215,0.000201509142284695,0.303847835232194
"1503","Taiwan","Asia",1962,65.2,11918938,1822.879028,1.1918938,0.000236297143785768,0.430741107783377
"1504","Taiwan","Asia",1967,67.5,13648692,2643.858681,1.3648692,0.000270590126067579,0.715402053796653
"1505","Taiwan","Asia",1972,69.39,15226039,4062.523897,1.5226039,0.000301861585895548,1.22631990628698
"1506","Taiwan","Asia",1977,70.59,16785196,5596.519826,1.6785196,0.000332772422566867,1.86236746044152
"1507","Taiwan","Asia",1982,72.16,18501390,7426.354774,1.850139,0.000366796573072749,2.72396148152565
"1508","Taiwan","Asia",1987,73.4,19757799,11054.56175,1.9757799,0.000391705324014044,4.33013069211701
"1509","Taiwan","Asia",1992,74.26,20686918,15215.6579,2.0686918,0.000410125435431444,6.2403283216134
"1510","Taiwan","Asia",1997,75.25,21628605,20206.82098,2.1628605,0.000428794711875385,8.66457798003658
"1511","Taiwan","Asia",2002,76.99,22454239,23235.42329,2.2454239,0.000445163196719623,10.34355530891
"1512","Taiwan","Asia",2007,78.4,23174294,28718.27684,2.3174294,0.000459438540703178,13.1942832028795
"1513","Tanzania","Africa",1952,41.215,8322925,716.6500721,0.8322925,0.000165004919519102,0.118250787470219
"1514","Tanzania","Africa",1957,42.974,9452826,698.5356073,0.9452826,0.000187405604803368,0.130909487962744
"1515","Tanzania","Africa",1962,44.246,10863958,722.0038073,1.0863958,0.000215381793714217,0.155506475084768
"1516","Tanzania","Africa",1967,45.757,12607312,848.2186575,1.2607312,0.000249944400786046,0.212007504084382
"1517","Tanzania","Africa",1972,47.62,14706593,915.9850592,1.4706593,0.000291563385992927,0.267067705379284
"1518","Tanzania","Africa",1977,49.919,17129565,962.4922932,1.7129565,0.000339599659281108,0.326862054831413
"1519","Tanzania","Africa",1982,50.608,19844382,874.2426069,1.9844382,0.0003934218624842,0.34394615466964
"1520","Tanzania","Africa",1987,51.535,23040630,831.8220794,2.304063,0.000456788604825755,0.379966847112384
"1521","Tanzania","Africa",1992,50.44,26605473,825.682454,2.6605473,0.000527462872864123,0.435516839260339
"1522","Tanzania","Africa",1997,48.466,30686889,789.1862231,3.0686889,0.00060837838256822,0.4801238379547
"1523","Tanzania","Africa",2002,49.651,34593779,899.0742111,3.4593779,0.000685833852853004,0.616615530199488
"1524","Tanzania","Africa",2007,52.517,38139640,1107.482182,3.813964,0.000756131796055775,0.837402491375428
"1525","Thailand","Asia",1952,50.848,21289402,757.7974177,2.1289402,0.000422069892930646,0.319843474951759
"1526","Thailand","Asia",1957,53.63,25041917,793.5774148,2.5041917,0.000496464824468444,0.393983271940803
"1527","Thailand","Asia",1962,56.061,29263397,1002.199172,2.9263397,0.00058015715230409,0.581433017669037
"1528","Thailand","Asia",1967,58.285,34024249,1295.46066,3.4024249,0.000674542720010438,0.873843557262917
"1529","Thailand","Asia",1972,60.405,39276153,1524.358936,3.9276153,0.000778663566568835,1.18696276583683
"1530","Thailand","Asia",1977,62.494,44148285,1961.224635,4.4148285,0.000875255299468799,1.71657225523251
"1531","Thailand","Asia",1982,64.597,48827160,2393.219781,4.882716,0.000968015644277258,2.31667418820179
"1532","Thailand","Asia",1987,66.084,52910342,2982.653773,5.2910342,0.00104896616555335,3.12870289143705
"1533","Thailand","Asia",1992,67.298,56667095,4616.896545,5.6667095,0.0011234451169338,5.1868298788688
"1534","Thailand","Asia",1997,67.521,60216677,5852.625497,6.0216677,0.00119381683027214,6.98696281959844
"1535","Thailand","Asia",2002,68.564,62806748,5913.187529,6.2806748,0.00124516590008879,7.36289947194109
"1536","Thailand","Asia",2007,70.616,65068149,7458.396327,6.5068149,0.0012899989713955,9.62132359008999
"1537","Togo","Africa",1952,38.596,1219113,859.8086567,0.1219113,2.4169344605375e-05,0.0207810117184668
"1538","Togo","Africa",1957,41.208,1357445,925.9083202,0.1357445,2.69118252269012e-05,0.0249178828893561
"1539","Togo","Africa",1962,43.922,1528098,1067.53481,0.1528098,3.02950810571163e-05,0.0323410536002433
"1540","Togo","Africa",1967,46.769,1735550,1477.59676,0.173555,3.44078900232042e-05,0.0508409868167228
"1541","Togo","Africa",1972,49.759,2056351,1649.660188,0.2056351,4.07678828366258e-05,0.0672531532646301
"1542","Togo","Africa",1977,52.887,2308582,1532.776998,0.2308582,4.57684512491998e-05,0.0701528293088579
